1100-60-015,Minnesota Department of Corrections,MCF-Moose Lake/Willow River,Carlton,3
1100-60-016,Minnesota Department of Corrections,MN Correctional Facility-St. Cloud,Sherburne,6
2071-01-010,Lake Crystal-Wellcome Memorial,Lake Crystal-Wellcome Memorial Elementary,Blue Earth,422
2071-01-030,Lake Crystal-Wellcome Memorial,LK CRYSTAL-WELLCOME MEMORIAL SECONDARY,Blue Earth,476
2071-01-055,Lake Crystal-Wellcome Memorial,LCWM ECSE,Blue Earth,16
2071-01-060,Lake Crystal-Wellcome Memorial,Phoenix Recovery Programs,Blue Earth,4
2125-01-002,Triton School District,Triton Middle School,Dodge,239
2125-01-010,Triton School District,Triton Elementary,Dodge,440
2125-01-020,Triton School District,Triton High School,Dodge,327
2134-01-010,United South Central School Dist.,United South Central Elementary,Faribault,428
2134-01-020,United South Central School Dist.,United South Central High School,Faribault,332
2135-01-020,Maple River School District,Maple River Secondary,Blue Earth,533
2135-01-025,Maple River School District,Maple River East Elementary,Faribault,159
2135-01-035,Maple River School District,Maple River West Elementary,Blue Earth,158
2137-01-015,Kingsland Public School District,Kingsland Elementary School,Fillmore,268
2137-01-025,Kingsland Public School District,Kingsland Junior/Senior High School,Fillmore,265
2142-01-010,St. Louis County School District,Babbitt Elementary,Saint Louis,92
2142-01-020,St. Louis County School District,Tower-Soudan Elementary,Saint Louis,95
2142-01-035,St. Louis County School District,Northeast Range Secondary,Saint Louis,133
2142-01-040,St. Louis County School District,South Ridge Elementary,Saint Louis,308
2142-01-045,St. Louis County School District,South Ridge Secondary,Saint Louis,270
2142-01-050,St. Louis County School District,North Woods Elementary,Saint Louis,223
2142-01-055,St. Louis County School District,North Woods Secondary,Saint Louis,297
2142-01-095,St. Louis County School District,Cherry Secondary,Saint Louis,252
2142-01-096,St. Louis County School District,Cherry Elementary,Saint Louis,286
2143-01-010,Waterville-Elysian-Morristown Public School District,Morristown Elementary,Rice,118
2143-01-020,Waterville-Elysian-Morristown Public School District,Waterville-Elysian-Morristown Jr.,Rice,141
2143-01-030,Waterville-Elysian-Morristown Public School District,Waterville Elementary,Lesueur,266
2143-01-040,Waterville-Elysian-Morristown Public School District,Waterville-Elysian-Morristown Sr.,Lesueur,235
2144-01-001,Chisago Lakes School District,Chisago Lakes El.,Chisago,386
2144-01-002,Chisago Lakes School District,Lakeside El.,Chisago,712
2144-01-003,Chisago Lakes School District,Chisago Lakes Middle,Chisago,816
2144-01-004,Chisago Lakes School District,Chisago Lakes Senior High,Chisago,1075
2144-01-006,Chisago Lakes School District,Taylors Falls Elementary,Chisago,315
2144-01-008,Chisago Lakes School District,Chisago Lakes Family Center,Chisago,37
2149-01-050,Minnewaska School District,Minnewaska Secondary,Pope,375
2149-01-055,Minnewaska School District,Minnewaska Area Junior High,Pope,234
2149-01-060,Minnewaska School District,Minnewaska Area Intermediate School,Pope,298
2149-01-070,Minnewaska School District,Minnewaska Area Elementary,Pope,356
2149-01-101,Minnewaska School District,Minnewaska Area WIN Academy,Pope,45
2149-01-104,Minnewaska School District,Minnewaska Early Childhood Sp.Ed.,Pope,40
2155-01-001,Wadena-Deer Creek School District,Wadena-Deer Creek Senior High,Wadena,446
2155-01-002,Wadena-Deer Creek School District,Wadena-Deer Creek Elementary,Wadena,434
2155-01-003,Wadena-Deer Creek School District,Wadena-Deer Creek 5th And 6th Grade,Wadena,153
2159-01-010,Buffalo Lake-Hector-Stewart Public Schools,Buffalo Lake-Hector Elementary,Renville,202
2159-01-020,Buffalo Lake-Hector-Stewart Public Schools,Buffalo Lake-Hector Secondary,Renville,277
2164-01-001,Dilworth-Glyndon-Felton,Dilworth Elementary,Clay,452
2164-01-002,Dilworth-Glyndon-Felton,Glyndon-Felton Elementary,Clay,315
2164-01-003,Dilworth-Glyndon-Felton,Dilworth-Glyndon-Felton Middle School,Clay,391
2164-01-004,Dilworth-Glyndon-Felton,Dilworth-Glyndon-Felton Senior High,Clay,427
2165-01-010,Hinckley-Finlayson School District,Hinckley Elementary,Pine,462
2165-01-020,Hinckley-Finlayson School District,Hinckley-Finlayson Secondary,Pine,409
2165-01-030,Hinckley-Finlayson School District,Finlayson Elementary,Pine,68
2165-01-040,Hinckley-Finlayson School District,Empower Learning Center,Pine,25
2167-01-010,Lakeview School District,Lakeview Elementary,Lyon,342
2167-01-020,Lakeview School District,Lakeview Secondary,Lyon,275
2168-01-003,NRHEG School District,NRHEG Secondary,Waseca,480
2168-01-010,NRHEG School District,NRHEG Elementary,Steele,362
2169-01-010,Murray County Central School Dist.,Murray Co. Central Elementary,Murray,396
2169-01-020,Murray County Central School Dist.,Murray County Central Secondary,Murray,328
2170-01-030,Staples-Motley School District,Staples-Motley Elementary,Todd,346
2170-01-040,Staples-Motley School District,Staples-Motley Senior High,Todd,330
2170-01-050,Staples-Motley School District,Motley-Staples Middle School,Todd,301
2171-01-015,Kittson Central School District,Kittson Central Elementary,Kittson,136
2171-01-030,Kittson Central School District,Kittson Central Secondary,Kittson,94
2172-01-010,Kenyon-Wanamingo School District,Kenyon-Wanamingo Elementary,Goodhue,260
2172-01-020,Kenyon-Wanamingo School District,Kenyon-Wanamingo Senior High,Goodhue,230
2172-01-040,Kenyon-Wanamingo School District,Kenyon-Wanamingo Middle,Goodhue,236
2174-01-010,Pine River-Backus School District,Pine River-Backus Elementary,Cass,469
2174-01-020,Pine River-Backus School District,Pine River-Backus High School,Cass,386
2174-01-030,Pine River-Backus School District,Pine River-Backus Area Learning Ctr,Cass,48
2176-01-010,Warren-Alvarado-Oslo School District,Warren Elementary,Marshall,286
2176-01-020,Warren-Alvarado-Oslo School District,Warren-Alvarado-Oslo Secondary,Marshall,256
2180-01-002,MACCRAY School District,MACCRAY WEST ELEMENTARY,Chippewa,202
2180-01-010,MACCRAY School District,MACCRAY EAST ELEMENTARY,Kandiyohi,202
2180-01-020,MACCRAY School District,MACCRAY SENIOR HIGH,Chippewa,325
2184-01-002,Luverne Public School District,Luverne Elementary,Rock,523
2184-01-003,Luverne Public School District,Luverne Middle,Rock,268
2184-01-004,Luverne Public School District,Luverne Senior High,Rock,365
2184-01-006,Luverne Public School District,LUVERNE ALTERNATIVE PROGRAM,Rock,6
2184-01-010,Luverne Public School District,Pinnacle Programs Southwestern Youth Services,Rock,20
2190-01-010,Yellow Medicine East,Bert Raney Elementary School,Yellow Medicine,280
2190-01-022,Yellow Medicine East,Yellow Medicine East High School,Yellow Medicine,218
2190-01-023,Yellow Medicine East,Yellow Medicine East Middle School,Yellow Medicine,158
2198-01-010,Fillmore Central,Fillmore Central Elementary,Fillmore,306
2198-01-070,Fillmore Central,Fillmore Central Alternative Learning Program,Fillmore,25
2198-01-456,Fillmore Central,Fillmore Central Senior High,Fillmore,252
2215-01-002,Norman County East School District,Norman County East Secondary,Norman,109
2215-01-010,Norman County East School District,Norman County East Elementary,Norman,116
2310-01-003,Sibley East School District,Sibley East-Arlington Senior High,Sibley,374
2310-01-010,Sibley East School District,Sibley East-Gaylord Elementary,Sibley,437
2310-01-020,Sibley East School District,Sibley East Middle School,Sibley,264
2311-01-010,Clearbrook-Gonvick School District,Clearbrook-Gonvick Elementary,Clearwater,210
2311-01-020,Clearbrook-Gonvick School District,Clearbrook-Gonvick Secondary,Clearwater,223
2342-01-001,West Central Area,West Central Area N. El.,Grant,184
2342-01-002,West Central Area,West Central Area S. El.,Douglas,120
2342-01-003,West Central Area,WEST CENTRAL AREA SECONDARY,Grant,242
2342-01-004,West Central Area,WCA Middle School,Grant,227
2358-01-010,Tri-County School District,Karlstad Elementary,Kittson,134
2358-01-020,Tri-County School District,Tri-County Secondary,Kittson,78
2364-01-001,Belgrade-Brooten-Elrosa Public School District,Belgrade-Brooten-Elrosa Elementary,Stearns,329
2364-01-002,Belgrade-Brooten-Elrosa Public School District,Belgrade-Brooten-Elrosa Sec.,Stearns,312
2365-01-001,G.F.W.,GFW Elementary School (PreK-5th Grade),Sibley,285
2365-01-020,G.F.W.,GFW Junior/Senior High School (Grades 6-12),Sibley,384
2396-01-100,A.C.G.C. Public School District,A.C.G.C. Elementary,Kandiyohi,328
2396-01-150,A.C.G.C. Public School District,ACGC Elementary Grades 5 And 6,Meeker,139
2396-01-300,A.C.G.C. Public School District,A.C.G.C. Secondary,Meeker,402
2397-01-010,Le Sueur-Henderson School District,Park Elementary,Lesueur,232
2397-01-015,Le Sueur-Henderson School District,Hilltop Elementary,Sibley,126
2397-01-020,Le Sueur-Henderson School District,Le Sueur-Henderson High School,Lesueur,328
2397-01-021,Le Sueur-Henderson School District,Le Sueur-Henderson Middle School,Lesueur,240
2448-01-010,Martin County West School District,Sherburn Elementary,Martin,144
2448-01-015,Martin County West School District,Trimont Elementary,Martin,194
2448-01-020,Martin County West School District,Martin County West Senior High,Martin,214
2448-01-025,Martin County West School District,Martin County West Junior High,Martin,115
2527-01-001,Norman County West School District,Norman County West Elementary,Norman,69
2534-01-015,Bird Island-Olivia-Lake Lillian Public School District,BOLD-Bird Island Elementary,Renville,211
2534-01-017,Bird Island-Olivia-Lake Lillian Public School District,BOLD Middle School,Renville,188
2534-01-020,Bird Island-Olivia-Lake Lillian Public School District,BOLD Senior High School,Renville,220
2536-01-015,Granada Huntley East Chain,Granada Huntley East Chain Elementary School,Martin,138
2536-01-020,Granada Huntley East Chain,Granada Huntley East Chain High School,Martin,84
2536-01-040,Granada Huntley East Chain,Granada Huntley East Chain Middle School,Martin,71
2580-01-010,East Central School District,East Central Elementary,Pine,381
2580-01-030,East Central School District,East Central Senior Secondary,Pine,316
2580-01-035,East Central School District,Crossroads Area Learning Center,Pine,38
2609-01-010,Win-E-Mac School District,Win-E-Mac Elementary,Polk,244
2609-01-020,Win-E-Mac School District,Win-E-Mac Secondary,Polk,189
2683-01-010,Greenbush-Middle River School Dist.,Greenbush Elementary,Roseau,124
2683-01-020,Greenbush-Middle River School Dist.,Greenbush-Middle River Secondary,Roseau,122
2687-01-001,Howard Lake-Waverly-Winsted,Winsted Elementary,Mcleod,175
2687-01-002,Howard Lake-Waverly-Winsted,Howard Lake-Waverly-Winsted Sec.,Wright,332
2687-01-003,Howard Lake-Waverly-Winsted,Humphrey Elementary,Wright,264
2687-01-006,Howard Lake-Waverly-Winsted,Howard Lake Waverly Winsted ECSE,Mcleod,27
2687-01-008,Howard Lake-Waverly-Winsted,HLWW Alternative Learning Program,Wright,23
2687-01-086,Howard Lake-Waverly-Winsted,Howard Lake-Waverly-Winsted Middle School,Wright,397
2689-01-002,Pipestone Area School District,Brown Elementary,Pipestone,187
2689-01-003,Pipestone Area School District,Hill Elementary,Pipestone,230
2689-01-006,Pipestone Area School District,Heartland Elementary,Pipestone,14
2689-01-007,Pipestone Area School District,Pipestone Middle,Pipestone,306
2689-01-008,Pipestone Area School District,Pipestone Senior High,Pipestone,345
2711-01-010,Mesabi East School District,Mesabi East Elementary,Saint Louis,483
2711-01-040,Mesabi East School District,Mesabi East Secondary,Saint Louis,441
2752-01-050,Fairmont Area School District,Fairmont Elementary School,Martin,908
2752-01-060,Fairmont Area School District,Fairmont Jr./Sr. High School,Martin,843
2753-01-010,Long Prairie-Grey Eagle School District,Long Prairie-Grey Eagle Elementary,Todd,506
2753-01-020,Long Prairie-Grey Eagle School District,Long Prairie-Grey Secondary School,Todd,424
2754-01-001,Cedar Mountain School District,Cedar Mountain Elementary,Renville,168
2754-01-002,Cedar Mountain School District,Cedar Mountain Secondary,Redwood,261
2769-01-010,Morris Area Public Schools,Morris Area Secondary,Stevens,515
2769-01-030,Morris Area Public Schools,Morris Area Elementary,Stevens,570
2805-01-001,Zumbrota-Mazeppa School District,Zumbrota-Mazeppa Elementary School,Wabasha,387
2805-01-002,Zumbrota-Mazeppa School District,Zumbrota-Mazeppa Senior High,Goodhue,390
2805-01-020,Zumbrota-Mazeppa School District,Zumbrota-Mazeppa Middle School,Goodhue,182
2805-01-030,Zumbrota-Mazeppa School District,Zumbrota-Mazeppa Primary School,Goodhue,269
2835-01-010,Janesville-Waldorf-Pemberton,Janesville-Waldorf-Pemberton El.Em.,Waseca,332
2835-01-020,Janesville-Waldorf-Pemberton,Janesville-Waldorf-Pemberton Sec,Waseca,335
2853-01-010,Lac qui Parle Valley School Dist.,Madison-Marietta-Nassau Elementary,Lac qui Parle,147
2853-01-020,Lac qui Parle Valley School Dist.,Appleton Elementary,Swift,191
2853-01-035,Lac qui Parle Valley School Dist.,Lac qui Parle Valley Middle School,Lac qui Parle,119
2853-01-040,Lac qui Parle Valley School Dist.,Lac qui Parle Valley Secondary,Lac qui Parle,324
2854-01-010,Ada-Borup Public School District,Ada Elementary,Norman,257
2854-01-030,Ada-Borup Public School District,Ada-Borup Secondary,Norman,362
2856-01-020,Stephen-Argyle Central Schools,Argyle Elementary,Marshall,153
2856-01-030,Stephen-Argyle Central Schools,Stephen Senior High,Marshall,140
2859-01-010,Glencoe-Silver Lake School District,Lincoln Elementary,Mcleod,323
2859-01-030,Glencoe-Silver Lake School District,Lakeside Elementary,Mcleod,433
2859-01-040,Glencoe-Silver Lake School District,GSL Junior High School,Mcleod,246
2859-01-060,Glencoe-Silver Lake School District,Glencoe-Silver Lake Senior High,Mcleod,521
2860-01-010,Blue Earth Area Public School,Blue Earth Area Elementary,Faribault,464
2860-01-020,Blue Earth Area Public School,Blue Earth Area Secondary,Faribault,429
2860-01-023,Blue Earth Area Public School,Blue Earth Area Middle,Faribault,155
2860-01-130,Blue Earth Area Public School,Blue Earth Area Early Childhood Special Education,Faribault,12
2884-01-020,Red Rock Central School District,Red Rock Central Secondary,Redwood,243
2884-01-030,Red Rock Central School District,Red Rock Central Elementary,Redwood,184
2886-01-100,Glenville-Emmons School District,Glenville Emmons Elementary,Freeborn,119
2886-01-300,Glenville-Emmons School District,Glenville-Emmons Secondary,Freeborn,111
2888-01-001,Clinton-Graceville-Beardsley,Pre-K - 5th Grade Building,Big Stone,135
2888-01-003,Clinton-Graceville-Beardsley,6-12th Grade Building,Big Stone,147
2888-01-004,Clinton-Graceville-Beardsley,Big Stone Colony Elementary,Big Stone,9
2888-01-006,Clinton-Graceville-Beardsley,Lismore Colony Elementary,Big Stone,25
2888-01-007,Clinton-Graceville-Beardsley,Lismore Colony Senior High School,Big Stone,9
2888-01-010,Clinton-Graceville-Beardsley,Big Stone Colony High School,Big Stone,10
2889-01-010,Lake Park Audubon School District,Lake Park Audubon Elementary,Becker,372
2889-01-020,Lake Park Audubon School District,Lake Park Audubon Secondary,Becker,338
2890-01-001,Renville County West School Dist.,Renville County West Elementary,Renville,334
2890-01-020,Renville County West School Dist.,Renville County West Senior High,Renville,234
2895-01-010,Jackson County Central School District,Pleasantview Elementary,Jackson,156
2895-01-112,Jackson County Central School District,Riverside Elementary,Jackson,382
2895-01-113,Jackson County Central School District,Jackson County Central Senior High,Jackson,335
2895-01-115,Jackson County Central School District,Jackson County Central Middle,Jackson,266
2897-01-001,Redwood Area School District,Redwood Valley Senior High,Redwood,332
2897-01-002,Redwood Area School District,Reede Gray Elementary,Redwood,448
2897-01-003,Redwood Area School District,Redwood Valley Middle,Redwood,349
2898-01-015,Westbrook-Walnut Grove Schools,Walnut Grove Elementary,Redwood,275
2898-01-030,Westbrook-Walnut Grove Schools,Westbrook-Walnut Grove Secondary,Cottonwood,152
2899-01-010,Plainview-Elgin-Millville,Plainview-Elgin-Millville Pk-3,Wabasha,435
2899-01-020,Plainview-Elgin-Millville,Plainview-Elgin-Millville 4-6,Wabasha,351
2899-01-030,Plainview-Elgin-Millville,Plainview-Elgin-Millville Junior,Wabasha,246
2899-01-040,Plainview-Elgin-Millville,PLAINVIEW-ELGIN-MILLVILLE HIGH,Wabasha,474
2902-01-100,RTR Public Schools,RTR Elementary School,Pipestone,207
2902-01-200,RTR Public Schools,RTR Middle School,Lyon,150
2902-01-300,RTR Public Schools,RTR High School,Lincoln,199
2903-01-010,Ortonville Public Schools,Knoll Elemntary,Big Stone,256
2903-01-020,Ortonville Public Schools,Ortonville Secondary,Big Stone,226
2904-01-001,Tracy Area Public School District,Tracy Secondary,Lyon,345
2904-01-002,Tracy Area Public School District,Tracy Elementary,Lyon,336
2905-01-010,Tri-City United School District,Le Center Pre K-8,Lesueur,456
2905-01-020,Tri-City United School District,Tri-City United High School,Lesueur,544
2905-01-030,Tri-City United School District,Montgomery Pre K-8,Lesueur,577
2905-01-040,Tri-City United School District,LONSDALE PRE K-6,Rice,306
2906-01-010,Red Lake County Central Public Schools,RLCC Elementary at Oklee,Red Lake,2
2906-01-011,Red Lake County Central Public Schools,Red Lake County Central Elementary,Red Lake,215
2906-01-020,Red Lake County Central Public Schools,Red Lake County Central High School,Red Lake,174
2907-01-010,Round Lake-Brewster Public Schools,Round Lake-Brewster Elementary,Nobles,328
2907-01-020,Round Lake-Brewster Public Schools,Round Lake-Brewster Middle School,Nobles,63
2908-01-001,Brandon-Evansville Public Schools,Brandon Elementary,Douglas,103
2908-01-002,Brandon-Evansville Public Schools,Evansville Elementary,Douglas,162
2908-01-003,Brandon-Evansville Public Schools,Brandon-Evansville Middle School,Douglas,116
2908-01-004,Brandon-Evansville Public Schools,Brandon-Evansville High School,Douglas,138
2909-01-010,Rock Ridge Public Schools,Franklin Elementary,Saint Louis,283
2909-01-020,Rock Ridge Public Schools,Nelle Shean Elementary,Saint Louis,129
2909-01-030,Rock Ridge Public Schools,Roosevelt Elementary,Saint Louis,495
2909-01-031,Rock Ridge Public Schools,Eveleth-Gilbert Junior High,Saint Louis,144
2909-01-040,Rock Ridge Public Schools,Eveleth-Gilbert Senior High,Saint Louis,266
2909-01-090,Rock Ridge Public Schools,Virginia Secondary,Saint Louis,777
2909-01-112,Rock Ridge Public Schools,Parkview Elementary,Saint Louis,462
4000-07-010,City Academy,City Academy,Ramsey,124
4001-07-010,Bluffview Montessori,Bluffview Montessori,Winona,208
4004-07-010,Cedar Riverside Community School,Cedar Riverside Community School,Hennepin,99
4005-07-010,Metro Deaf School,Metro Deaf School,Ramsey,113
4007-07-010,Minnesota New Country School,Minnesota New Country School,Sibley,135
4007-07-020,Minnesota New Country School,Minnesota New Country Elementary,Sibley,83
4008-07-010,PACT Charter School,PACT Charter School,Anoka,338
4008-07-030,PACT Charter School,PACT Charter Secondary,Anoka,330
4011-07-010,Athlos Leadership Academy,Athlos Leadership Academy,Hennepin,916
4015-07-010,Community of Peace Academy,Community of Peace Academy Elementary School,Ramsey,285
4015-07-011,Community of Peace Academy,Community of Peace Academy High School,Ramsey,253
4015-07-012,Community of Peace Academy,Community of Peace Academy Middle School,Ramsey,278
4016-07-010,World Learner Charter School,World Learner Charter School,Carver,200
4017-07-010,Minnesota Transitions Charter School,Minnesota Transitions Charter Elementary,Hennepin,79
4017-07-012,Minnesota Transitions Charter School,MTS High School,Hennepin,157
4017-07-014,Minnesota Transitions Charter School,Minnesota Virtual Schools,Ramsey,366
4017-07-016,Minnesota Transitions Charter School,MTS Pease Academy,Hennepin,25
4017-07-017,Minnesota Transitions Charter School,Banaadir Academy,Hennepin,62
4017-07-018,Minnesota Transitions Charter School,Minnesota Connections Academy,Ramsey,4550
4017-07-021,Minnesota Transitions Charter School,Banaadir Elementary,Hennepin,179
4017-07-027,Minnesota Transitions Charter School,Banaadir Secondary,Hennepin,90
4018-07-010,Achieve Language Academy,Achieve Language Academy,Ramsey,450
4020-07-010,Duluth Public Schools Academy,North Star Academy,Saint Louis,849
4020-07-040,Duluth Public Schools Academy,Raleigh Primary/El Academy,Saint Louis,235
4025-07-010,Cyber Village Academy,Cyber Village Academy,Ramsey,268
4026-07-010,E.C.H.O. Charter School,E.C.H.O. Charter School,Yellow Medicine,69
4027-07-010,Higher Ground Academy,Higher Ground Academy,Ramsey,608
4027-07-030,Higher Ground Academy,Higher Ground Secondary Academy,Ramsey,421
4029-07-010,St. Paul City School,St. Paul City Primary School,Ramsey,297
4029-07-020,St. Paul City School,St. Paul City Middle School,Ramsey,150
4029-07-030,St. Paul City School,River's Edge Academy,Ramsey,68
4031-07-010,Jennings Community School,Jennings Experiential High School,Ramsey,65
4035-07-010,Life Prep,LIFE Prep,Ramsey,233
4036-07-010,Face To Face Academy,Face To Face Academy,Ramsey,97
4038-07-010,Sojourner Truth Academy,Sojourner Truth Academy,Hennepin,329
4039-07-010,High School For Recording Arts,High School For Recording Arts,Ramsey,323
4043-07-010,Math And Science Academy,Math And Science Academy,Washington,543
4049-07-010,Northwest Passage High School,Northwest Passage High School,Anoka,160
4050-07-010,Lafayette Public Charter School,Lafayette Public Charter School,Nicollet,61
4053-07-010,North Lakes Academy,North Lakes Academy Middle School,Washington,171
4053-07-020,North Lakes Academy,North Lakes Academy Upper School,Washington,197
4053-07-040,North Lakes Academy,North Lakes Academy Elementary,Washington,210
4054-07-010,La Crescent Montessori & STEM School,La Crescent Montessori & STEM Academy,Houston,52
4054-07-020,La Crescent Montessori & STEM School,La Crescent Secondary Montessori & STEM Academy,Houston,37
4055-07-010,Nerstrand Charter School,Nerstrand Charter School,Rice,124
4056-07-010,Rosa Parks Charter High School,Rosa Parks Charter High School,Olmsted,70
4057-07-010,El Colegio Charter School,El Colegio Charter School,Hennepin,86
4058-07-010,Schoolcraft Learning Community Chtr,Schoolcraft Learning Community Chtr,Beltrami,193
4059-07-010,Crosslake Community Charter School,Crosslake Community Charter School,Crow Wing,137
4059-07-020,Crosslake Community Charter School,Crosslake Community High School,Crow Wing,218
4064-07-010,Riverway Learning Community Charter,Riverway Learning Community Charter,Winona,65
4064-07-020,Riverway Learning Community Charter,Riverway Secondary,Winona,59
4066-07-010,Kato Public Charter School,Kato Public Charter School,Blue Earth,49
4067-07-010,Aurora Charter School,Aurora Charter School,Hennepin,220
4067-07-020,Aurora Charter School,Aurora Middle School,Hennepin,195
4068-07-010,Excell Academy Charter,Excell Academy Charter,Hennepin,465
4070-07-010,HOPE Community Academy,HOPE Community Academy,Ramsey,565
4073-07-010,Academia Cesar Chavez Charter School,Academia Cesar Chavez Charter School,Ramsey,545
4074-07-010,AFSA High School,AFSA High School,Ramsey,249
4074-07-020,AFSA High School,AFSA Middle School,Ramsey,189
4075-07-010,Avalon School,Avalon School,Ramsey,173
4075-07-020,Avalon School,Avalon Middle School,Ramsey,74
4078-07-010,Twin Cities International Schools,Minnesota International Middle Charter School,Hennepin,466
4078-07-020,Twin Cities International Schools,Twin Cities International Schools,Hennepin,576
4079-07-010,Friendship Academy of Fine Arts Charter,Friendship Academy of Fine Arts Charter,Hennepin,62
4079-07-030,Friendship Academy of Fine Arts Charter,Friendship Academy of the Arts - Intermediate,Hennepin,203
4080-07-010,Pillager Area Charter School,PILLAGER AREA CHARTER SCHOOL,Cass,45
4081-07-010,Discovery Public School Faribault,Discovery Public School Faribault,Rice,57
4082-07-010,BlueSky Charter School,BlueSky Charter School,Hennepin,603
4083-07-010,Ridgeway Community School,Ridgeway Community School,Winona,102
4084-07-010,North Shore Community School,North Shore Community School,Saint Louis,345
4085-07-010,Harbor City International Charter,Harbor City International Charter,Saint Louis,204
4087-07-010,SAGE Academy Charter School,SAGE Academy Charter School,Hennepin,78
4088-07-010,Urban Academy Charter School,Urban Academy Charter School,Ramsey,437
4089-07-020,New City School,New City School,Hennepin,290
4090-07-010,Prairie Creek Community School,Prairie Creek Community School,Dakota,180
4091-07-010,Arcadia Charter School,Arcadia Charter School,Rice,108
4092-07-010,Watershed High School,Watershed High School,Hennepin,35
4093-07-010,New Century Academy,New Century Academy,Mcleod,119
4095-07-010,TRIO Wolf Creek Distance Learning,TRIO Wolf Creek Distance Learning,Chisago,153
4098-07-010,Nova Classical Academy,Nova Classical Academy Lower School,Ramsey,484
4098-07-020,Nova Classical Academy,NOVA CLASSICAL ACADEMY UPPER SCHOOL,Ramsey,526
4100-07-010,Great Expectations,Great Expectations,Cook,111
4102-07-010,Minnesota Internship Center,RONDO CAMPUS,Ramsey,143
4102-07-015,Minnesota Internship Center,Unity Campus,Hennepin,140
4102-07-020,Minnesota Internship Center,Downtown Campus,Hennepin,121
4102-07-055,Minnesota Internship Center,SOAR Campus,Hennepin,73
4103-07-010,Hmong College Prep Academy,Hmong College Prep Academy HS,Ramsey,685
4103-07-020,Hmong College Prep Academy,Hmong College Prep Academy MS,Ramsey,644
4103-07-030,Hmong College Prep Academy,Hmong College Prep Academy ES,Ramsey,1049
4104-07-010,Paladin Career and Technical High School,Paladin Career and Technical High School,Anoka,178
4105-07-010,Great River School,Great River School,Ramsey,401
4105-07-020,Great River School,Great River Elementary School,Ramsey,382
4106-07-010,TrekNorth High School,TrekNorth High School,Beltrami,146
4106-07-020,TrekNorth High School,Trek North Middle School,Beltrami,105
4107-07-010,Voyageurs Expeditionary,Voyageurs Expeditionary School,Beltrami,56
4107-07-020,Voyageurs Expeditionary,Voyageurs Expeditionary MS,Beltrami,49
4110-07-010,PIM Arts High School,PIM Arts High School,Hennepin,348
4111-07-010,Augsburg Fairview Academy,Augsburg Fairview Academy,Hennepin,98
4112-07-010,St Paul Conservatory Performing Art,St Paul Conservatory Performing Art,Ramsey,440
4113-07-010,Spero Academy,Spero Academy,Hennepin,135
4116-07-010,Lakes International Language Academy,Lakes International Language Academy Main Campus,Washington,575
4116-07-020,Lakes International Language Academy,Lakes International Language Academy-Headwaters Campus,Washington,546
4116-07-030,Lakes International Language Academy,LILA Kinder Center,Washington,126
4118-07-010,Kaleidoscope Charter School,Kaleidoscope Charter Elementary School,Wright,344
4118-07-020,Kaleidoscope Charter School,Kaleidoscope Charter High School,Wright,91
4118-07-030,Kaleidoscope Charter School,Kaleidoscope Middle School,Wright,114
4119-07-010,Academic Arts High School,Academic Arts High School,Dakota,89
4120-07-010,St. Croix Preparatory Academy,St. Croix Preparatory Academy Lower,Washington,450
4120-07-020,St. Croix Preparatory Academy,St. Croix Preparatory Academy Middle,Washington,371
4120-07-030,St. Croix Preparatory Academy,St. Croix Preparatory Academy Upper,Washington,383
4121-07-010,Ubah Medical Academy Charter School,Ubah Medical Academy Charter School,Hennepin,313
4122-07-010,Eagle Ridge Academy Charter School,Eagle Ridge Academy Charter School,Hennepin,606
4122-07-020,Eagle Ridge Academy Charter School,Eagle Ridge Academy Lower School,Hennepin,825
4124-07-010,Beacon Academy,Beacon Academy,Hennepin,568
4126-07-010,Prairie Seeds Academy,Prairie Seeds Elementary School Academy,Hennepin,375
4126-07-030,Prairie Seeds Academy,Prairie Seeds Middle School Academy,Hennepin,204
4126-07-040,Prairie Seeds Academy,Prairie Seeds High School Academy,Hennepin,210
4127-07-010,TEAM Academy,TEAM Academy,Waseca,95
4131-07-010,Metro Schools Charter,Metro Schools Charter,Hennepin,322
4131-07-020,Metro Schools Charter,Metro Schools Middle Charter,Hennepin,105
4132-07-010,Twin Cities Academy,Twin Cities Academy,Ramsey,544
4135-07-010,Rochester Math And Science Academy,Rochester Math And Science Academy,Olmsted,420
4137-07-010,Swan River Montessori Charter School,Swan River Montessori Charter School,Wright,140
4139-07-010,LoveWorks Academy For Arts,LoveWorks Academy For Arts,Hennepin,143
4140-07-010,Yinghua Academy,Yinghua Academy,Hennepin,852
4142-07-020,Stride Academy Charter School,Stride Academy K-8 Charter School,Stearns,461
4143-07-010,New Millennium Academy Charter Sch,New Millenium Academy Charter School,Hennepin,789
4144-07-010,Green Isle Community School,Green Isle Community School,Sibley,50
4145-07-010,Birch Grove Community School,Birch Grove Community School,Cook,43
4146-07-010,Northern Lights Community School,Northern Lights Community School,Itasca,92
4150-07-010,Minnesota Online High School,Minnesota Online High School,Ramsey,237
4151-07-010,EdVisions Off Campus School,EdVisions Off Campus School,Sibley,109
4152-07-010,Twin Cities German Immersion Charter School,Twin Cities German Immersion Charter School,Ramsey,587
4153-07-010,Midway Star Academy,Midway Star Academy,Ramsey,390
4155-07-010,Naytahwaush Community School,Naytahwaush Community School,Mahnomen,132
